date,location,indicator,min,median,mean,sd,max
2019-10-24,Mercy James,pm2.5,5.45,7.175000000000001,7.640944881889764,1.704451476251128,17.4
2019-10-24,Ward 6B,pm10,13.1,27,27.233204633204632,8.291234616959455,55.85
2019-10-24,Ward 6B,pm2.5,5.3,7.45,8.242277992277993,2.0232797803832225,13
2019-10-24,uMoyo,pm10,10,21.125,49.96594488188976,76.17687299918335,438.1
2019-10-24,uMoyo,pm2.5,3.4,6.4,28.01948818897638,53.75876750015967,320.3
2019-10-25,Administration,pm10,12.85,24.4,25.37806324110672,8.94339690599757,79.4
2019-10-25,Administration,pm2.5,4.4,6.25,8.419169960474308,3.2736256814045173,14.4
2019-10-25,Guardian Shelter,pm10,7.9,47.375,60.69234693877551,44.762410599394215,296.1
2019-10-25,Guardian Shelter,pm2.5,3.4,22.15,33.77576530612245,38.342366430801675,266.15
2019-10-25,Lighthouse Clinic,pm10,16.15,105.1,179.55463414634147,168.23948832497913,751.1
2019-10-25,Lighthouse Clinic,pm2.5,3.4,37.7,70.0009756097561,75.58251090646482,362.1
2019-10-25,Lions Sight,pm10,10.15,18.15,19.93764705882353,7.515559604856761,59
2019-10-25,Lions Sight,pm2.5,2.9,5.8,5.736274509803922,1.867682003468464,12.4
2019-10-25,Malaria,pm10,7,18.025,19.46732283464567,8.180923239917435,58.9
2019-10-25,Malaria,pm2.5,3.75,8.55,8.599015748031496,3.582272587762083,25.5
2019-10-25,Mercy James,pm10,3.65,15.325,16.388188976377954,7.430514631933113,47.7
2019-10-25,Mercy James,pm2.5,2.1,6,5.768503937007874,2.410146561643304,14.2
2019-10-25,Ward 6B,pm10,10.8,26.25,40.642682926829266,40.873632378257405,298.4
2019-10-25,Ward 6B,pm2.5,4.35,6.2,7.302439024390244,3.3657358334171787,27.7
2019-10-25,uMoyo,pm10,7,17,17.161858974358974,5.763679694317957,34.6
2019-10-25,uMoyo,pm2.5,3.75,5.875,6.161538461538462,1.5698350658572502,12.4
2019-10-26,Administration,pm10,11.35,18.575000000000003,18.643700787401574,3.050701287392878,28.05
2019-10-26,Administration,pm2.5,3.65,4.8,4.749606299212599,0.45980731756707216,6
2019-10-26,Guardian Shelter,pm10,8,29.35,40.01751968503937,37.688540239245455,366.45
2019-10-26,Guardian Shelter,pm2.5,3.8,8.475,19.801968503937008,33.759961727948124,327.15
2019-10-26,Lighthouse Clinic,pm10,8.6,88.85,135.24882352941177,131.4167789962913,609.5
2019-10-26,Lighthouse Clinic,pm2.5,3.1,29.5,51.92823529411765,56.78584846118115,289.4
2019-10-26,Lions Sight,pm10,9.4,17.9,18.688779527559056,5.383840013147507,38.75
2019-10-26,Lions Sight,pm2.5,2.75,3.5,3.686023622047244,0.6046522008764821,5.8
2019-10-26,Malaria,pm10,4.5,14.6,14.977755905511811,5.1934634429316775,29.7
2019-10-26,Malaria,pm2.5,2.75,5.925000000000001,6.108070866141732,1.9736014257806755,12.95
2019-10-26,Mercy James,pm10,3.9,10.649999999999999,12.016535433070866,5.388564069577453,33.75
2019-10-26,Mercy James,pm2.5,1.7,2.7,3.088976377952756,1.3587938354242077,10.5
2019-10-26,Ward 6B,pm10,9.2,25.25,28.07354085603113,12.296785669596275,90.6
2019-10-26,Ward 6B,pm2.5,4.1,6.3,6.5601167315175095,1.4697984243410813,14.6
2019-10-26,uMoyo,pm10,4.5,14.6,14.977755905511811,5.1934634429316775,29.7
2019-10-26,uMoyo,pm2.5,2.75,5.925000000000001,6.108070866141732,1.9736014257806755,12.95
2019-10-27,Administration,pm10,10.9,41.3,45.88023255813953,32.291910250866025,271.85
2019-10-27,Administration,pm2.5,3.8,10.350000000000001,9.449224806201551,3.760463919638077,28.45
2019-10-27,Guardian Shelter,pm10,13.55,80.92500000000001,114.24488636363637,94.08579584323405,448.05
2019-10-27,Guardian Shelter,pm2.5,5.8,54.224999999999994,88.82007575757575,87.42047290036537,400.15
2019-10-27,Lighthouse Clinic,pm10,8.75,94.85,127.04429133858268,106.40517367623126,457.95
2019-10-27,Lighthouse Clinic,pm2.5,3.7,35.7,49.5498031496063,45.069142861840824,187.55
2019-10-27,Lions Sight,pm10,8,18.7,21.950972762645915,10.893077155212454,52.05
2019-10-27,Lions Sight,pm2.5,2.8,4,5.026264591439689,2.3924810719664844,11.75
2019-10-27,Malaria,pm10,6.8,18.525,18.763976377952755,8.039530024771512,47.85
2019-10-27,Malaria,pm2.5,3.25,7.775,8.329133858267717,4.137366794220242,23.5
2019-10-27,Mercy James,pm10,4.4,14.9,15.53248031496063,5.763082569354008,50.7
2019-10-27,Mercy James,pm2.5,2.2,4.05,4.686023622047244,2.374895782076422,20.35
2019-10-27,Ward 6B,pm10,12.35,26.55,29.825,12.622905453771793,98.9
2019-10-27,Ward 6B,pm2.5,4.6,6.7,6.887795275590551,1.2082672487837782,11
2019-10-27,uMoyo,pm10,6.8,18.525,18.763976377952755,8.039530024771512,47.85
2019-10-27,uMoyo,pm2.5,3.25,7.775,8.329133858267717,4.137366794220242,23.5
2019-10-28,Administration,pm10,19,39.525,41.87365384615384,14.060850524982209,122.25
2019-10-28,Administration,pm2.5,6.3,18.85,15.217307692307692,5.299707544704713,21.9
2019-10-28,Guardian Shelter,pm10,18.45,164.625,204.98011811023622,170.4070901456942,802.8
2019-10-28,Guardian Shelter,pm2.5,13.35,143.925,178.98740157480316,149.30858136460486,674.9
2019-10-28,Lighthouse Clinic,pm10,14.25,39.9,63.9030534351145,68.24860116897663,430.5
2019-10-28,Lighthouse Clinic,pm2.5,4.7,13.475,23.746564885496184,27.906743435072215,177.8
2019-10-28,Lions Sight,pm10,26.8,45.925,48.72263779527559,15.507734565514564,136.15
2019-10-28,Lions Sight,pm2.5,5.8,7.8,8.288582677165355,1.7255140607279558,13.4
2019-10-28,Malaria,pm10,13.15,25.8,27.81823529411765,10.444082962175122,69.5
2019-10-28,Malaria,pm2.5,4.8,7.1,7.6196078431372545,2.075003045993698,17
2019-10-28,Mercy James,pm10,12.05,32.275,37.4794921875,22.665524899212052,241.3
2019-10-28,Mercy James,pm2.5,3.6,6.8,7.6208984375,2.6379996085561968,19.3
2019-10-28,Ward 6B,pm10,12.05,28.9,34.17471264367816,17.09461601065447,155.1
2019-10-28,Ward 6B,pm2.5,5.9,16.25,13.5588122605364,4.7888752219640685,23.6
2019-10-28,uMoyo,pm10,13.15,25.8,27.81823529411765,10.444082962175122,69.5
2019-10-28,uMoyo,pm2.5,4.8,7.1,7.6196078431372545,2.075003045993698,17
2019-10-29,Administration,pm10,23.2,32,32.37677165354331,5.1135265681779805,46.9
2019-10-29,Administration,pm2.5,13.9,17.174999999999997,17.240748031496064,1.9795902856669056,21.9
2019-10-29,Guardian Shelter,pm10,15.9,79.5,90.11156862745098,59.68175453437486,656.35
2019-10-29,Guardian Shelter,pm2.5,11.25,46.85,54.71529411764706,35.046613804828674,277.2
2019-10-29,Lighthouse Clinic,pm10,19.2,36.3,47.04232283464567,34.43813307945326,229.8
2019-10-29,Lighthouse Clinic,pm2.5,11.6,14.075,17.468503937007874,11.031248828549547,88.55
2019-10-29,Lions Sight,pm10,18.3,38.45,38.89597701149425,10.598110004920338,78.2
2019-10-29,Lions Sight,pm2.5,5.2,8.1,9.420498084291188,3.30158926488968,17
2019-10-29,Malaria,pm10,11.5,18.924999999999997,21.405905511811024,6.798440922680654,43.7
2019-10-29,Malaria,pm2.5,6,7.5,7.769685039370079,1.243372270868632,13.5
2019-10-29,Mercy James,pm10,10.45,23.625,26.57751937984496,12.41000202428725,104.7
2019-10-29,Mercy James,pm2.5,4,6.025,6.422674418604651,1.9390115965113006,15.8
2019-10-29,Ward 6B,pm10,18.75,35.1,36.99370078740157,11.07110773889607,92.85
2019-10-29,Ward 6B,pm2.5,16,17.95,18.17047244094488,1.0594269897771749,21.4
2019-10-29,uMoyo,pm10,11.5,18.924999999999997,21.405905511811024,6.798440922680654,43.7
2019-10-29,uMoyo,pm2.5,6,7.5,7.769685039370079,1.243372270868632,13.5
2019-10-30,Administration,pm10,20.8,26.424999999999997,27.02246376811594,3.0531130006974903,37.05
2019-10-30,Administration,pm2.5,12.9,14.1,14.217753623188406,0.7043089672417508,15.9
2019-10-30,Guardian Shelter,pm10,38,56.7,85.77252964426877,94.66298809882207,837.1
2019-10-30,Guardian Shelter,pm2.5,20.6,33.2,50.401185770750985,57.29934691877846,496.75
2019-10-30,Lighthouse Clinic,pm10,12.05,71,111.56476377952755,104.09979852007527,563.4
2019-10-30,Lighthouse Clinic,pm2.5,7.85,32.675,45.599606299212596,41.86341639493192,246.35
2019-10-30,Lions Sight,pm10,22.35,37.349999999999994,39.34232283464567,11.791312459765637,117.35
2019-10-30,Lions Sight,pm2.5,10.5,14.2,14.030314960629921,1.6107980184178683,18.65
2019-10-30,Malaria,pm10,19.4,30.375,31.993503937007873,8.164737101871204,65.8
2019-10-30,Malaria,pm2.5,7.1,18.65,18.736023622047245,2.807280120566724,28.2
2019-10-30,Mercy James,pm10,17.25,28.45,29.77716535433071,12.574307603040019,150.05
2019-10-30,Mercy James,pm2.5,10.2,13.55,14.550393700787401,9.419473555237882,114.05
2019-10-30,Ward 6B,pm10,22.1,49.650000000000006,48.949609375,13.297784713183857,115.4
2019-10-30,Ward 6B,pm2.5,13.8,33.4,29.027734375,8.594444873867712,39.7
2019-10-30,uMoyo,pm10,19.4,30.375,31.993503937007873,8.164737101871204,65.8
2019-10-30,uMoyo,pm2.5,7.1,18.65,18.736023622047245,2.807280120566724,28.2
2019-10-31,Guardian Shelter,pm10,38,55.375,64.63208661417323,30.080560213258273,278.6
2019-10-31,Guardian Shelter,pm2.5,20.6,27.4,37.31496062992126,26.624166052341124,231.3
2019-10-31,Lighthouse Clinic,pm10,31.35,46,52.65044642857143,25.434999734826373,195
2019-10-31,Lighthouse Clinic,pm2.5,26,29.1,32.19776785714286,12.162165133660084,103.15
2019-10-31,Lions Sight,pm10,24.4,32.05,32.294444444444444,6.529095264071451,44.3
2019-10-31,Lions Sight,pm2.5,11.4,12.649999999999999,12.627777777777778,0.7083996508747566,13.6
2019-10-31,Malaria,pm10,13.45,20.325000000000003,20.46003937007874,3.1214493818582354,30
2019-10-31,Malaria,pm2.5,10.85,13.125,13.38976377952756,1.394601939079845,16.3
2019-10-31,Mercy James,pm10,12.25,20.025,20.08799212598425,4.365717538778276,52.15
2019-10-31,Mercy James,pm2.5,7.7,9.8,9.791929133858268,1.062811832360541,14.15
2019-10-31,Ward 6B,pm10,31.35,46,52.65044642857143,25.434999734826373,195
2019-10-31,Ward 6B,pm2.5,26,29.1,32.19776785714286,12.162165133660084,103.15
2019-10-31,uMoyo,pm10,23.9,24.6,25.133333333333333,1.5695009822658066,26.9
2019-10-31,uMoyo,pm2.5,15,15.2,15.183333333333334,0.1755942292142121,15.35
2019-11-01,Administration,pm10,26.4,33.35,33.81808510638298,4.890187976944039,61.9
2019-11-01,Administration,pm2.5,13.3,14.9,14.974822695035462,0.8404850664407,17.6
2019-11-01,Guardian Shelter,pm10,30.7,57.4,67.83755760368663,39.97263974024457,358.05
2019-11-01,Guardian Shelter,pm2.5,13.9,29.05,37.683179723502306,31.968719238498707,319.8
2019-11-01,Lighthouse Clinic,pm10,29.2,89.2,125.33410852713179,100.72051464178924,551.95
2019-11-01,Lighthouse Clinic,pm2.5,13.8,33.55,50.215891472868215,41.552130278054094,242.1
2019-11-01,Lions Sight,pm10,23.05,33.15,34.391726618705036,8.165439712154946,98.95
2019-11-01,Lions Sight,pm2.5,9.9,11.65,12.274820143884892,1.9767614975363133,19.05
2019-11-01,Malaria,pm10,15.55,25.924999999999997,26.299705882352942,4.369435589249972,44.8
2019-11-01,Malaria,pm2.5,11.3,13.4,13.435882352941176,0.98656992796439,16.85
2019-11-01,Mercy James,pm10,13.1,34.6,35.245652173913044,12.386964407321951,83
2019-11-01,Mercy James,pm2.5,7.6,11.3,13.254037267080745,4.834333508727184,26.6
2019-11-01,Ward 6B,pm10,23.1,30.6,32.25267175572519,8.09844551317649,84.55
2019-11-01,Ward 6B,pm2.5,13.4,14.9,15.334351145038168,1.3449490120370542,20.4
2019-11-01,uMoyo,pm10,25.35,43.7,75.6388,86.9108924147174,438.1
2019-11-01,uMoyo,pm2.5,15.9,28.95,48.9356,55.045736780807424,278.4
2019-11-02,Administration,pm10,24.9,33.7,33.98503937007874,3.978980419191515,48.55
2019-11-02,Administration,pm2.5,13.8,15.55,15.700590551181103,0.9746336322252157,19.5
2019-11-02,Guardian Shelter,pm10,15.55,32.2,34.90705882352941,18.029330029577466,176
2019-11-02,Guardian Shelter,pm2.5,5.8,14.2,14.952745098039216,7.889087968212945,52.6
2019-11-02,Lighthouse Clinic,pm10,15.8,49.775,87.28070866141732,90.8540728381203,559.3
2019-11-02,Lighthouse Clinic,pm2.5,5.9,18.4,32.96555118110236,36.85740287286861,246.55
2019-11-02,Lions Sight,pm10,23.3,32.875,34.53562992125984,7.51289932855475,73.2
2019-11-02,Lions Sight,pm2.5,10.6,13.3,13.920472440944883,1.8820228618688934,18.6
2019-11-02,Malaria,pm10,19.85,25.95,26.58799212598425,3.778415856849208,44.4
2019-11-02,Malaria,pm2.5,11.8,13.7,13.742125984251969,0.8384044039361561,17
2019-11-02,Mercy James,pm10,20.55,33.575,34.08661417322835,6.378071836266273,56.1
2019-11-02,Mercy James,pm2.5,8.75,11.425,11.895669291338583,2.025699738782002,19.4
2019-11-02,Ward 6B,pm10,19.85,34.7,38.93976377952756,14.655011470783688,145.25
2019-11-02,Ward 6B,pm2.5,13.2,15,15.358070866141732,1.495442291475018,22.2
2019-11-02,uMoyo,pm10,10,24.75,29.174709976798145,30.301650862186214,367.85
2019-11-02,uMoyo,pm2.5,3.4,8.2,11.989327146171695,25.1508865674276,320.3
2019-11-03,Administration,pm10,25.35,36.5,36.4784046692607,4.731471942414233,50.85
2019-11-03,Administration,pm2.5,12.4,14.15,14.909922178988326,2.5416085876212793,22.95
2019-11-03,Guardian Shelter,pm10,16.65,25.85,30.231496062992125,18.324076262542636,218.2
2019-11-03,Guardian Shelter,pm2.5,5.9,9.1,13.378740157480316,15.006945716913778,163.4
2019-11-03,Lighthouse Clinic,pm10,17.2,35.7,89.82834645669291,121.00716097624829,756.3
2019-11-03,Lighthouse Clinic,pm2.5,5.55,11.45,32.94803149606299,49.68611790344673,324.9
2019-11-03,Lions Sight,pm10,18.15,32.6,39.32254901960784,14.606902672423157,75.2
2019-11-03,Lions Sight,pm2.5,10.1,19.9,19.72156862745098,6.217550842140532,36.5
2019-11-03,Malaria,pm10,19.25,25.55,25.98780991735537,3.4182215773850015,37.6
2019-11-03,Malaria,pm2.5,10.3,11.6,11.705165289256199,0.7929697408542755,14.7
2019-11-03,Mercy James,pm10,19.15,29.875,31.94044117647059,7.656525937626751,65.05
2019-11-03,Mercy James,pm2.5,8,9.225,11.58125,6.065961306674654,34.3
2019-11-03,Ward 6B,pm10,21.1,30.5,32.78794466403162,8.741415455836027,74.45
2019-11-03,Ward 6B,pm2.5,11.4,13,13.347628458498024,1.3256453610652754,17.3
2019-11-03,uMoyo,pm10,16.2,39.65,38.693655589123864,9.260290210246728,58.6
2019-11-03,uMoyo,pm2.5,7,24,20.14425981873112,6.829460268317848,31.6
2019-11-04,Administration,pm10,30.7,41.2,43.363921568627454,7.9531051922220115,62.6
2019-11-04,Administration,pm2.5,11.1,24.65,25.578823529411764,4.694608923134756,33.15
2019-11-04,Guardian Shelter,pm10,22,41.95,48.425,23.827494228837754,240.55
2019-11-04,Guardian Shelter,pm2.5,8.2,15.149999999999999,21.506692913385827,19.977521322474168,199.5
2019-11-04,Lighthouse Clinic,pm10,20.45,40.95,66.98051181102362,71.55265788169328,706.8
2019-11-04,Lighthouse Clinic,pm2.5,7.9,13.425,22.31318897637795,27.354435681445025,291.9
2019-11-04,Lions Sight,pm10,20.45,30.975,31.453346456692913,4.3490899759172335,53.85
2019-11-04,Lions Sight,pm2.5,12.2,14.4,14.988385826771653,2.1173135695345375,25.35
2019-11-04,Malaria,pm10,27.4,31,31.46470588235294,2.7312865962011816,38.4
2019-11-04,Malaria,pm2.5,15.55,17.4,17.24705882352941,0.8668316208027539,18.7
2019-11-04,Mercy James,pm10,28.6,49.925,50.383464566929135,13.44598850667605,80.5
2019-11-04,Mercy James,pm2.5,18.4,26.65,28.554527559055117,6.555864313005711,44.05
2019-11-04,Ward 6B,pm10,17.1,33.8,32.952952755905514,7.6590707507215,68
2019-11-04,Ward 6B,pm2.5,12.15,17.525,17.134055118110236,2.3114108786441263,21.3
2019-11-04,uMoyo,pm10,12.6,30.424999999999997,33.41003937007874,10.052363279762888,100.65
2019-11-04,uMoyo,pm2.5,8.65,16.5,17.218897637795276,8.094571765116845,90
2019-11-05,Administration,pm10,22.9,31.8,32.19112903225806,4.589510344019084,52.95
2019-11-05,Administration,pm2.5,9.05,10.95,11.01633064516129,0.8601651307594843,13.9
2019-11-05,Guardian Shelter,pm10,19.5,41.525000000000006,51.90728346456693,33.45549512787617,262.3
2019-11-05,Guardian Shelter,pm2.5,11.65,20.65,30.67263779527559,26.569751020646002,211.5
2019-11-05,Lighthouse Clinic,pm10,16.45,35.55,56.43385826771654,52.471323574912354,373.95
2019-11-05,Lighthouse Clinic,pm2.5,8.9,14.15,20.266141732283465,16.129193552675673,124.5
2019-11-05,Lions Sight,pm10,20.3,27.3,27.94105058365759,4.3138808551682954,51.15
2019-11-05,Lions Sight,pm2.5,3.9,11.7,11.801167315175098,1.8601439059391425,16.2
2019-11-05,Malaria,pm10,17,28.25,29.58188976377953,8.95018530355864,88.25
2019-11-05,Malaria,pm2.5,10.75,15.4,16.080708661417322,4.037365238975675,43.4
2019-11-05,Mercy James,pm10,49.95,76.475,74.96161417322834,9.251664360080136,96.2
2019-11-05,Mercy James,pm2.5,28.35,41.175,41.27244094488189,6.281408695826804,57.3
2019-11-05,Ward 6B,pm10,17.55,29.75,29.81627450980392,3.8035209344961993,40.2
2019-11-05,Ward 6B,pm2.5,9.7,16.5,15.799019607843137,2.3814177730608797,18.65
2019-11-05,uMoyo,pm10,9.35,34.95,34.3498031496063,8.895481708303201,60.9
2019-11-05,uMoyo,pm2.5,3.5,20.85,18.061023622047244,7.380948163075057,31.85
2019-11-06,Administration,pm10,19.7,28.05,28.643529411764707,4.697019839028363,49.4
2019-11-06,Administration,pm2.5,10.8,14.1,14.46,2.98626251015003,31.4
2019-11-06,Guardian Shelter,pm10,14.7,44.225,56.4257874015748,60.96639256266374,689.45
2019-11-06,Guardian Shelter,pm2.5,6.7,19.4,22.09488188976378,10.038106908287059,84.5
2019-11-06,Lighthouse Clinic,pm10,21.35,51.85,85.5864705882353,92.6678145933633,739.1
2019-11-06,Lighthouse Clinic,pm2.5,10.3,20.85,37.1256862745098,39.030242123463054,255.5
2019-11-06,Lions Sight,pm10,29.8,44.35,45.17058823529412,8.20296048242578,76.75
2019-11-06,Lions Sight,pm2.5,10.2,18.4,17.47764705882353,3.269711627485,25.2
2019-11-06,Malaria,pm10,13,39.45,37.090980392156865,14.036998952277093,121.6
2019-11-06,Malaria,pm2.5,9.5,21.7,20.369019607843136,6.8769815340234155,66.6
2019-11-06,Mercy James,pm10,10.8,22,26.71627450980392,11.510500163712951,59.95
2019-11-06,Mercy James,pm2.5,6.4,10.5,13.322549019607843,5.831928424304405,29
2019-11-06,Ward 6B,pm10,13.25,27.75,30.938385826771654,11.746777076817562,61.55
2019-11-06,Ward 6B,pm2.5,4.6,6.9,10.465354330708662,5.852338176055612,21.85
2019-11-06,uMoyo,pm10,5.85,40.8,38.60313725490196,11.58263744226168,60.45
2019-11-06,uMoyo,pm2.5,2.8,21.55,19.964117647058824,6.222406545256516,28.4
2019-11-07,Administration,pm10,16.8,22.2,22.610588235294117,4.047061445731995,54.5
2019-11-07,Administration,pm2.5,10.3,11.7,11.727058823529411,0.7510708735905626,14
2019-11-07,Guardian Shelter,pm10,35,60.15,72.68359683794466,36.50737283803407,278.6
2019-11-07,Guardian Shelter,pm2.5,13.6,29,41.68675889328063,32.198576766726006,231.3
2019-11-07,Lighthouse Clinic,pm10,12.55,124.05,155.77244094488188,132.71285806580508,790.65
2019-11-07,Lighthouse Clinic,pm2.5,4.3,57.55,76.36692913385826,67.36460882799156,398
2019-11-07,Lions Sight,pm10,9.6,18.3,21.41843137254902,8.945828520792322,52.55
2019-11-07,Lions Sight,pm2.5,5.5,7.3,8.264901960784314,2.7485847271207584,17.4
2019-11-07,Malaria,pm10,12.8,31.6,35.87529411764706,17.029702439240086,126.4
2019-11-07,Malaria,pm2.5,8.1,15.9,17.719019607843137,8.495701844017871,80.75
2019-11-07,Mercy James,pm10,10.55,17.55,18.89450980392157,5.361372970870197,37.4
2019-11-07,Mercy James,pm2.5,5.5,7.35,7.883529411764706,1.8616475468515707,20.65
2019-11-07,Ward 6B,pm10,16,87.2,100.85375494071147,64.74439927768731,320.75
2019-11-07,Ward 6B,pm2.5,4.35,46.35,51.503557312252966,37.86307708497729,170.25
2019-11-07,uMoyo,pm10,12.8,40.5,38.74392156862745,14.351655379077654,62.8
2019-11-07,uMoyo,pm2.5,7.35,17.55,18.485294117647058,6.782483040353422,29.85
2019-11-08,Administration,pm10,14.8,37.65,33.029513888888886,11.00870800901182,54.95
2019-11-08,Administration,pm2.5,9.25,17.45,15.189583333333333,3.8267665183628226,20.1
2019-11-08,Guardian Shelter,pm10,38,63.45,104.44633204633205,125.1601542089584,896.9
2019-11-08,Guardian Shelter,pm2.5,20.15,29.225,38.547348484848484,27.561805289448255,237.8
2019-11-08,Lighthouse Clinic,pm10,7.7,112.45,171.41958762886597,158.04275200030327,801.8
2019-11-08,Lighthouse Clinic,pm2.5,3.7,47.65,80.51323024054983,81.82693051261163,430.75
2019-11-08,Lions Sight,pm10,10.45,20.174999999999997,22.787244897959184,8.713944665457376,60.2
2019-11-08,Lions Sight,pm2.5,3.5,5.9,6.597108843537415,2.484789937294751,13
2019-11-08,Malaria,pm10,9.15,18.225,36.95868794326241,50.79429071002974,355.2
2019-11-08,Malaria,pm2.5,3.75,6.6,16.790248226950354,25.367143310287048,182.1
2019-11-08,Mercy James,pm10,7.1,16.525,17.517625899280574,5.2125970830784665,47
2019-11-08,Mercy James,pm2.5,3.05,5.9,5.876438848920864,1.7621964617752628,12.4
2019-11-08,Ward 6B,pm10,13.35,27.3,55.36447368421052,68.57635619763263,448.2
2019-11-08,Ward 6B,pm2.5,4.8,7.275,23.20187969924812,34.1828506633409,220.25
2019-11-08,uMoyo,pm10,14.5,31.2,35.43162544169611,30.138630017543694,366.9
2019-11-08,uMoyo,pm2.5,6.7,10.2,15.241872791519434,20.863459039094145,241.35
2019-11-09,Administration,pm10,11,21.525,25.817557251908397,10.960085059350767,47.2
2019-11-09,Administration,pm2.5,3.7,6.75,10.131679389312977,7.182987847005236,23.4
2019-11-09,Guardian Shelter,pm10,41,96.2,129.07603773584907,102.02501086594178,616.8
2019-11-09,Guardian Shelter,pm2.5,18.45,52.6,81.07735849056604,72.67449896500271,512.2
2019-11-09,Lighthouse Clinic,pm10,24.65,311,321.6967680608365,198.03505202644746,862.05
2019-11-09,Lighthouse Clinic,pm2.5,7.75,134.35000000000002,142.8284090909091,92.39894092960078,463.7
2019-11-09,Lions Sight,pm10,13.4,29.725,30.108858267716535,7.519301269178573,69.7
2019-11-09,Lions Sight,pm2.5,4.65,6.9,6.9690944881889765,1.3437895382285516,10.9
2019-11-09,Malaria,pm10,9.4,18.3,19.52224409448819,6.031937994691502,79.2
2019-11-09,Malaria,pm2.5,4.5,7.2,7.2507874015748035,1.4746337959282014,11.7
2019-11-09,Mercy James,pm10,8.3,20.174999999999997,20.283464566929133,5.1565896868322065,36.55
2019-11-09,Mercy James,pm2.5,3.4,5.775,5.8125984251968505,1.3931930581900034,12.2
2019-11-09,Ward 6B,pm10,11.9,21.9,22.917716535433073,5.575250672536862,51.5
2019-11-09,Ward 6B,pm2.5,4.6,7.074999999999999,7.459645669291339,1.6665375197647192,13.75
2019-11-09,uMoyo,pm10,22.75,33.95,34.377169811320755,6.188275319455997,53.6
2019-11-09,uMoyo,pm2.5,14.8,21.85,21.71377358490566,3.8129599704718657,32.65
2019-11-10,Administration,pm10,9.8,15.075,17.523076923076925,7.320261071589056,46.45
2019-11-10,Administration,pm2.5,3.6,4.875,6.024807692307692,3.6848340387834146,17.1
2019-11-10,Guardian Shelter,pm10,27.5,90.82499999999999,116.81358267716536,84.68462338176465,630.8
2019-11-10,Guardian Shelter,pm2.5,11,55.1,79.2527559055118,66.04083441747827,436.5
2019-11-10,Lighthouse Clinic,pm10,17.95,266.42499999999995,293.52874015748034,190.44262282827043,964.95
2019-11-10,Lighthouse Clinic,pm2.5,4.8,102.975,120.76338582677165,86.67103722483772,461.8
2019-11-10,Lions Sight,pm10,12.8,29.725,30.789583333333333,8.697044831384556,71.4
2019-11-10,Lions Sight,pm2.5,3.3,6.975,7.987878787878788,3.0070583709147147,17.5
2019-11-10,Malaria,pm10,8.3,18.1,17.814038461538463,4.2982021291368495,33.6
2019-11-10,Malaria,pm2.5,4.4,6.85,8.725192307692307,3.5809812347737324,16.45
2019-11-10,Mercy James,pm10,7.7,19.9,19.89173076923077,6.408916243607995,40.15
2019-11-10,Mercy James,pm2.5,3.2,5.5,7.361923076923077,3.8854709262049973,24.25
2019-11-10,Ward 6B,pm10,12.8,24.85,25.193173431734316,5.398195813434374,47.55
2019-11-10,Ward 6B,pm2.5,5.8,14.5,13.319557195571956,3.79746813648811,21.6
2019-11-10,uMoyo,pm10,10,27.6,53.431496062992125,75.27802914570259,438.1
2019-11-10,uMoyo,pm2.5,3.4,8.55,31.447834645669293,52.97907433531748,320.3
2019-11-11,Administration,pm10,26.6,36.1,37.3753937007874,5.524075481330647,54.4
2019-11-11,Administration,pm2.5,13.9,17.5,17.495866141732282,1.5239435003594528,20.7
2019-11-11,Guardian Shelter,pm10,37.9,116.25,133.91574803149607,88.48373115930984,622.9
2019-11-11,Guardian Shelter,pm2.5,22.5,86.625,106.37696850393701,80.35492482566414,555.05
2019-11-11,Lighthouse Clinic,pm10,13.3,189.2,244.44036144578314,229.64482281259225,957.05
2019-11-11,Lighthouse Clinic,pm2.5,6.2,80.7,123.00252918287937,131.6549124050262,630.4
2019-11-11,Lions Sight,pm10,21,35.7,35.925196850393704,5.19320350162769,50.1
2019-11-11,Lions Sight,pm2.5,10.1,13.35,13.92716535433071,2.465511162560003,23.35
2019-11-11,Malaria,pm10,12.95,19.05,18.950787401574804,2.843614886479435,25.55
2019-11-11,Malaria,pm2.5,9.5,11.775,11.941338582677165,1.2346063123800777,15.7
2019-11-11,Mercy James,pm10,10.9,19.424999999999997,19.534251968503938,3.0072849677029936,28
2019-11-11,Mercy James,pm2.5,6.9,9.8,9.773425196850393,1.2663603195020166,15.4
2019-11-11,Ward 6B,pm10,12.25,21.575000000000003,21.7560546875,4.325248770011703,42.6
2019-11-11,Ward 6B,pm2.5,8,9.625,9.8521484375,1.0725566274357603,14.2
2019-11-11,uMoyo,pm10,13.5,31.75,35.17027559055118,15.482827166829056,106.2
2019-11-11,uMoyo,pm2.5,4.9,16.4,16.29074803149606,7.861990353823433,41.5
2019-11-12,Administration,pm10,19.35,28.25,28.54329501915709,4.0230182729099555,42.9
2019-11-12,Administration,pm2.5,10,12.25,12.291187739463602,1.0674371388459194,14.95
2019-11-12,Guardian Shelter,pm10,34.4,50.349999999999994,54.56785714285714,13.68967237994138,105.3
2019-11-12,Guardian Shelter,pm2.5,19.1,29.05,31.917857142857144,11.008197063888463,58.5
2019-11-12,Lighthouse Clinic,pm10,15,188.05,248.12176470588236,227.19758568212592,986.25
2019-11-12,Lighthouse Clinic,pm2.5,3.4,73,112.25766283524904,119.2058753984746,663.8
